file,metric_path,value
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.trtr_scores[7],-0.5698733537197052
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.trtr_scores[8],-0.15923558973982432
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.trtr_scores[9],0.038467780681500696
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[0],1.690712582903243
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[1],1.0189546404737966
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[2],0.2225578989694622
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[3],2.0179613479951346
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[4],0.5809989456385956
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[5],0.024010237233896392
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[6],-0.5057156537285086
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[7],-0.024616763721201806
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[8],0.7265390359912454
eval_test1_rf_regularized.json,gaussian_copula.utility.models.rf.delta_same_model_scores[9],0.11549770953453087
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_mean,-1.1899456646219306
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_ci95[0],-2.461187155561904
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_ci95[1],-0.16233536167301446
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_mean,-1.3197832819774116
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_ci95[0],-2.304770778976243
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_ci95[1],-0.5624086939568569
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_mean,0.12983761735548094
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_ci95[0],-0.5092618360238891
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_ci95[1],0.7244914438097252
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[0],-1.0778481223882643
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[1],0.75621005187271
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[2],0.3074645158560231
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[3],-0.33726380099973907
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[4],-5.495038424739634
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[5],-0.17659658828010816
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[6],-3.324307214603019
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[7],0.12534339195093358
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[8],-2.4683106435656637
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.tstr_scores[9],-0.20910981132254491
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[0],-1.4264191143143607
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[1],-0.10412250423843816
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[2],-0.7305702354816144
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[3],-0.46949919694135445
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[4],-5.392357995127469
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[5],0.17868609081340547
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[6],-1.1519495888643596
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[7],-0.5361714339182613
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[8],-1.7724977352271707
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.trtr_scores[9],-1.792931106474493
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[0],0.3485709919260964
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[1],0.8603325561111481
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[2],1.0380347513376376
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[3],0.13223539594161537
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[4],-0.10268042961216484
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[5],-0.35528267909351363
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[6],-2.1723576257386594
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[7],0.6615148258691949
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[8],-0.695812908338493
eval_test1_rf_regularized.json,gaussian_copula.utility.models.lr.delta_same_model_scores[9],1.5838212951519481
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_mean,-3.5007303878909726
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_ci95[0],-5.101572986494413
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_ci95[1],-1.9067224724305043
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_mean,-2.6260613779987816
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_ci95[0],-3.6314205631561554
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_ci95[1],-1.679060827074806
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_mean,-0.8746690098921915
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_ci95[0],-2.4726280996914003
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_ci95[1],0.732105867966661
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[0],-1.2737522455657717
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[1],-1.5584295563129698
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[2],-7.092285502569988
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[3],-3.8688968069790874
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[4],-7.10897550226553
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[5],-0.2977794253932382
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[6],-0.4305609988245418
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[7],-6.053247858836769
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[8],-5.245898855411819
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.tstr_scores[9],-2.0774771267500145
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[0],-0.7690523780527625
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[1],-0.48084369692130946
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[2],-2.572714554129608
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[3],-5.292826306621257
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[4],-2.3054210082679023
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[5],-2.4401373750516564
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[6],-4.536759133195142
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[7],-4.3951386031223985
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[8],-2.9516113832291344
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.trtr_scores[9],-0.5161093413966436
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[0],-0.5046998675130092
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[1],-1.0775858593916603
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[2],-4.51957094844038
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[3],1.4239294996421696
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[4],-4.803554493997627
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[5],2.142357949658418
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[6],4.1061981343706
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[7],-1.6581092557143702
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[8],-2.2942874721826847
eval_test1_rf_regularized.json,gaussian_copula.utility.models.mlp.delta_same_model_scores[9],-1.561367785353371
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_mean,-2.753124114922069
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_ci95[0],-4.9606028922869205
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_ci95[1],-0.9446008010961727
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_mean,-2.748006113141966
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_ci95[0],-4.936949090105972
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_ci95[1],-0.8392610098899327
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_mean,-0.005118001780103276
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_ci95[0],-0.6369030580972017
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_ci95[1],0.6573713963968311
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[0],-1.6475960810097017
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[1],-1.4683125436907618
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[2],-9.994394875256548
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[3],-1.4710324095256264
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[4],-1.640273579866815
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[5],-0.09266489206396589
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[6],-2.532072474472646
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[7],-8.329440457935046
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[8],-0.2013776212668308
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.tstr_scores[9],-0.15407621413275074
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[0],-2.651400428791353
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[1],-0.7700969441042869
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[2],-9.830138804572401
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[3],-1.3077094796657303
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[4],0.06083580557463908
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[5],-0.5407362213555567
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[6],-4.373741727549199
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[7],-7.23755257289759
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[8],0.2548995611902837
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.trtr_scores[9],-1.0844203192484652
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[0],1.0038043477816512
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[1],-0.6982155995864749
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[2],-0.1642560706841465
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[3],-0.16332292985989616
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[4],-1.701109385441454
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[5],0.44807132929159077
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[6],1.8416692530765535
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[7],-1.0918878850374565
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[8],-0.45627718245711446
eval_test1_rf_regularized.json,gaussian_copula.utility.models.xgb.delta_same_model_scores[9],0.9303441051157144
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.mean,-0.07652148704994863
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.ci95[0],-0.6363106486193351
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.ci95[1],0.3024219723178912
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[0].r2,0.37242581911636374
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[0].score,0.37242581911636374
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[1].r2,0.5348432708208041
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[1].score,0.5348432708208041
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[2].r2,0.2606352192831729
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[2].score,0.2606352192831729
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[3].r2,0.06334961129783234
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[3].score,0.06334961129783234
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[4].r2,0.09384009632928714
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[4].score,0.09384009632928714
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[5].r2,-0.006629443594318163
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[5].score,-0.006629443594318163
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[6].r2,-2.2104582627791736
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[6].score,-2.2104582627791736
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[7].r2,-0.594490117440907
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[7].score,-0.594490117440907
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[8].r2,0.567303446251421
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[8].score,0.567303446251421
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[9].r2,0.15396549021603156
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.scores[9].score,0.15396549021603156
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[0],0.37242581911636374
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[1],0.5348432708208041
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[2],0.2606352192831729
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[3],0.06334961129783234
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[4],0.09384009632928714
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[5],-0.006629443594318163
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[6],-2.2104582627791736
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[7],-0.594490117440907
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[8],0.567303446251421
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TSTR.raw[9],0.15396549021603156
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.mean,-0.663211485178968
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.ci95[0],-1.120873181541327
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.ci95[1],-0.2544292587419398
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[0].r2,-1.3182867637868791
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[0].score,-1.3182867637868791
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[1].r2,-0.4841113696529926
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[1].score,-0.4841113696529926
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[2].r2,0.038077320313710694
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[2].score,0.038077320313710694
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[3].r2,-1.9546117366973021
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[3].score,-1.9546117366973021
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[4].r2,-0.4871588493093084
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[4].score,-0.4871588493093084
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[5].r2,-0.030639680828214555
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[5].score,-0.030639680828214555
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[6].r2,-1.704742609050665
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[6].score,-1.704742609050665
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[7].r2,-0.5698733537197052
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[7].score,-0.5698733537197052
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[8].r2,-0.15923558973982432
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[8].score,-0.15923558973982432
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[9].r2,0.038467780681500696
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.scores[9].score,0.038467780681500696
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[0],-1.3182867637868791
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[1],-0.4841113696529926
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[2],0.038077320313710694
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[3],-1.9546117366973021
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[4],-0.4871588493093084
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[5],-0.030639680828214555
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[6],-1.704742609050665
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[7],-0.5698733537197052
eval_test1_rf_regularized.json,gaussian_copula.utility.model_results.rf.TRTR.raw[8],-0.15923558973982432
